rating,title,author,date,helpful_votes,clean_review,pos_counts,constituency_tree,dependency_tree,named_entities
10.0,Honestly,chiperipeter,"Aug 22, 2023",,honestli,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('honestli', 'ROOT', 'honestli')]","[('honestli', 'ROOT', 'honestli')]",{}
10.0,"Very nice, expend your money in this movie",nicolastkpkj,"Jun 3, 2023",,nice expend money movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('money movi', 'dobj', 'expend')]","[('nice', 'amod', 'expend'), ('expend', 'ROOT', 'expend'), ('money', 'compound', 'movi'), ('movi', 'dobj', 'expend')]",{}
7.0,Far better than most superhero movies these days but falls short on the writing and story.,charlieedmond,"Aug 8, 2023",,far better superhero movi day fall short write stori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('far better superhero movi day', 'nsubj', 'fall'), ('short write stori', 'dobj', 'fall')]","[('far', 'advmod', 'better'), ('better', 'amod', 'day'), ('superhero', 'compound', 'movi'), ('movi', 'compound', 'day'), ('day', 'nsubj', 'fall'), ('fall', 'ROOT', 'fall'), ('short', 'amod', 'stori'), ('write', 'amod', 'stori'), ('stori', 'dobj', 'fall')]","{'ORG': 1, 'DATE': 1}"
10.0,My new favorite superhero movie of all time and favourite movie of 2023,em0babe,"Jul 24, 2023",,new favorit superhero movi time favourit movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('new favorit superhero movi time favourit movi', 'ROOT', 'movi')]","[('new', 'amod', 'movi'), ('favorit', 'compound', 'superhero'), ('superhero', 'compound', 'movi'), ('movi', 'compound', 'time'), ('time', 'compound', 'movi'), ('favourit', 'compound', 'movi'), ('movi', 'ROOT', 'movi')]",{'ORG': 1}
7.0,"You need to watch this movie, but you don't have to enjoy it.",obsidian-99735,"Jun 4, 2023",,need watch movi dont enjoy,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi', 'nsubj', 'enjoy')]","[('need', 'advcl', 'enjoy'), ('watch', 'xcomp', 'need'), ('movi', 'nsubj', 'enjoy'), ('do', 'aux', 'enjoy'), ('nt', 'neg', 'enjoy'), ('enjoy', 'ROOT', 'enjoy')]",{}
4.0,Not all that,wolfiemn,"Nov 19, 2023",,,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],[],{}
10.0,Spider-Man: Across the Spider-Verse: A Dazzling Masterpiece That Soars Above Expectations!,mq992000,"Jun 4, 2023",,spiderman across spidervers dazzl masterpiec soar expect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderman', 'nsubj', 'dazzl'), ('spidervers', 'pobj', 'across'), ('masterpiec soar', 'nsubj', 'expect')]","[('spiderman', 'nsubj', 'dazzl'), ('across', 'prep', 'spiderman'), ('spidervers', 'pobj', 'across'), ('dazzl', 'ROOT', 'dazzl'), ('masterpiec', 'compound', 'soar'), ('soar', 'nsubj', 'expect'), ('expect', 'ccomp', 'dazzl')]",{}
8.0,A Betrayal Most Foul,yoomoonplop,"Jun 2, 2023",,betray foul,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('betray foul', 'ROOT', 'foul')]","[('betray', 'compound', 'foul'), ('foul', 'ROOT', 'foul')]",{}
9.0,Absolutely great,IbrahimNayaya,"Aug 15, 2023",,absolut great,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('absolut', 'advmod', 'great'), ('great', 'ROOT', 'great')]",{}
10.0,One of the best CBM's ever,georgepriestman,"Aug 22, 2023",,one best cbm ever,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('one', 'nummod', 'cbm'), ('best', 'advmod', 'cbm'), ('cbm', 'ROOT', 'cbm'), ('ever', 'advmod', 'cbm')]",{'CARDINAL': 1}
10.0,Blew the first one out of the water,sevskirita,"Oct 8, 2023",,blew first one water,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one water', 'dobj', 'blew')]","[('blew', 'ROOT', 'blew'), ('first', 'advmod', 'blew'), ('one', 'nummod', 'water'), ('water', 'dobj', 'blew')]","{'ORDINAL': 1, 'CARDINAL': 1}"
10.0,Truly best Marvel movie from Endgame,icklesparda,"Jun 2, 2023",,truli best marvel movi endgam,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('truli best marvel movi', 'nsubj', 'endgam')]","[('truli', 'compound', 'movi'), ('best', 'advmod', 'marvel'), ('marvel', 'compound', 'movi'), ('movi', 'nsubj', 'endgam'), ('endgam', 'ROOT', 'endgam')]",{}
7.0,Beautiful artwork and compelling story but....,Richard-William-Brooks,"Jun 5, 2023",,beauti artwork compel stori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('beauti artwork compel stori', 'ROOT', 'stori')]","[('beauti', 'compound', 'stori'), ('artwork', 'compound', 'stori'), ('compel', 'compound', 'stori'), ('stori', 'ROOT', 'stori')]",{}
10.0,Spider-Man will live forever with this!!!,VivaanK,"Jul 13, 2023",,spiderman live forev,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderman live forev', 'ROOT', 'forev')]","[('spiderman', 'amod', 'forev'), ('live', 'amod', 'forev'), ('forev', 'ROOT', 'forev')]",{}
6.0,It's half a movie. That had to push politics.,nwghhyj,"Jun 6, 2023",,half movi push polit,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('half movi push', 'nsubj', 'polit')]","[('half', 'amod', 'movi'), ('movi', 'compound', 'push'), ('push', 'nsubj', 'polit'), ('polit', 'ROOT', 'polit')]",{'CARDINAL': 1}
3.0,The plot is really bad,oellinger-markus,"Oct 15, 2023",,plot realli bad,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('plot realli', 'nsubj', 'bad')]","[('plot', 'compound', 'realli'), ('realli', 'nsubj', 'bad'), ('bad', 'ROOT', 'bad')]",{}
10.0,"Amazing, heartfelt, fun, authentically original",beirnesw-830-938094,"Oct 2, 2023",,amaz heartfelt fun authent origin,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('amaz heartfelt fun authent origin', 'ROOT', 'origin')]","[('amaz', 'advmod', 'origin'), ('heartfelt', 'amod', 'origin'), ('fun', 'compound', 'authent'), ('authent', 'compound', 'origin'), ('origin', 'ROOT', 'origin')]",{}
10.0,What an achievement!,djrmc24,"Oct 14, 2023",,achiev,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('achiev', 'ROOT', 'achiev')]","[('achiev', 'ROOT', 'achiev')]",{}
9.0,Innovative,JackRJosie,"Jul 16, 2023",,innov,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('innov', 'ROOT', 'innov')]",{'PERSON': 1}
9.0,Great Movie,mohar-89687,"Nov 14, 2023",,great movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great movi', 'ROOT', 'movi')]","[('great', 'amod', 'movi'), ('movi', 'ROOT', 'movi')]",{}
10.0,'Spider-Man: Across the Spider-Verse' Redefines Animation and Storytelling,ashyjr,"Oct 18, 2024",,spiderman across spidervers redefin anim storytel,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderman', 'nsubj', 'redefin'), ('spidervers', 'pobj', 'across'), ('anim storytel', 'dobj', 'redefin')]","[('spiderman', 'nsubj', 'redefin'), ('across', 'prep', 'spiderman'), ('spidervers', 'pobj', 'across'), ('redefin', 'ROOT', 'redefin'), ('anim', 'compound', 'storytel'), ('storytel', 'dobj', 'redefin')]",{}
10.0,One of the best Superhero movies of all time,The_CorrectCritic,"Jun 2, 2023",,one best superhero movi time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best superhero movi time', 'ROOT', 'time')]","[('one', 'nummod', 'movi'), ('best', 'amod', 'movi'), ('superhero', 'compound', 'movi'), ('movi', 'compound', 'time'), ('time', 'ROOT', 'time')]",{'CARDINAL': 1}
6.0,The trailers showed too much.,ernestobladins,"Jun 2, 2023",,trailer show much,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('trailer', 'compound', 'show'), ('show', 'ROOT', 'show'), ('much', 'advmod', 'show')]",{}
10.0,We waited 5 years and it's worth the wait,Isak777,"Jul 13, 2023",,wait year worth wait,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('wait', 'ROOT', 'wait'), ('year', 'npadvmod', 'wait'), ('worth', 'acomp', 'wait'), ('wait', 'dep', 'wait')]",{'DATE': 1}
6.0,Greatness held back by ESG,Erlik_Han,"Dec 2, 2023",,great held back esg,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great held back esg', 'ROOT', 'esg')]","[('great', 'advmod', 'held'), ('held', 'amod', 'esg'), ('back', 'advmod', 'held'), ('esg', 'ROOT', 'esg')]",{}
10.0,"Story and art are fantastic, beware of cliffhanger",clairelu60,"Jul 26, 2023",,stori art fantast bewar cliffhang,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('stori art fantast bewar cliffhang', 'ROOT', 'cliffhang')]","[('stori', 'compound', 'fantast'), ('art', 'compound', 'fantast'), ('fantast', 'compound', 'cliffhang'), ('bewar', 'compound', 'cliffhang'), ('cliffhang', 'ROOT', 'cliffhang')]",{}
10.0,Masterpiece,akaslammin,"Jun 9, 2023",,masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'ROOT', 'masterpiec')]","[('masterpiec', 'ROOT', 'masterpiec')]",{}
10.0,SPIDER MAN BEST MOVIE,ck-54034,"Feb 24, 2024",,spider man best movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spider', 'ROOT', 'spider'), ('man best movi', 'dobj', 'spider')]","[('spider', 'ROOT', 'spider'), ('man', 'nmod', 'movi'), ('best', 'amod', 'movi'), ('movi', 'dobj', 'spider')]",{}
10.0,Masterpiece,harshal792,"Jun 4, 2023",,masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'ROOT', 'masterpiec')]","[('masterpiec', 'ROOT', 'masterpiec')]",{}
10.0,A Triumph of Animation and Emotional Depth!,DionysusReborn,"Jul 23, 2023",,triumph anim emot depth,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('triumph anim emot depth', 'ROOT', 'depth')]","[('triumph', 'compound', 'anim'), ('anim', 'compound', 'depth'), ('emot', 'compound', 'depth'), ('depth', 'ROOT', 'depth')]",{}
10.0,Simply stunning,maik-buetefuer,"Oct 15, 2024",,simpli stun,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('simpli stun', 'ROOT', 'stun')]","[('simpli', 'compound', 'stun'), ('stun', 'ROOT', 'stun')]",{}
,Speed fighter man,hoarjun-99964,"Jun 20, 2023",,speed fighter man,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('speed', 'ROOT', 'speed'), ('fighter man', 'dobj', 'speed')]","[('speed', 'ROOT', 'speed'), ('fighter', 'compound', 'man'), ('man', 'dobj', 'speed')]",{}
7.0,"A good film, but doesn't capture the charm of the original.",madisencharae,"Jun 5, 2023",,good film doesnt captur charm origin,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('good film', 'nsubj', 'captur'), ('charm origin', 'dobj', 'captur')]","[('good', 'amod', 'film'), ('film', 'nsubj', 'captur'), ('does', 'aux', 'captur'), ('nt', 'neg', 'captur'), ('captur', 'ROOT', 'captur'), ('charm', 'compound', 'origin'), ('origin', 'dobj', 'captur')]",{}
10.0,the best film relesed since 2013!!,illaymelamed,"Jun 1, 2023",,best film reles sinc,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best film reles sinc', 'ROOT', 'sinc')]","[('best', 'amod', 'sinc'), ('film', 'compound', 'reles'), ('reles', 'compound', 'sinc'), ('sinc', 'ROOT', 'sinc')]",{}
6.0,NAHHH... I WASN'T FEELING THIS ONE.. AT LEAST NOT WHOLLY.,Saanwithhisstupidthoughts,"Jun 6, 2023",,nahhh wasnt feel one least wholli,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nahhh', 'nsubjpass', 'feel'), ('one least wholli', 'attr', 'feel')]","[('nahhh', 'nsubjpass', 'feel'), ('was', 'auxpass', 'feel'), ('nt', 'neg', 'feel'), ('feel', 'ROOT', 'feel'), ('one', 'nummod', 'wholli'), ('least', 'amod', 'one'), ('wholli', 'attr', 'feel')]",{'CARDINAL': 1}
1.0,Disappointing after all the hype,skiaplg,"Jun 15, 2023",,disappoint hype,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('disappoint hype', 'ROOT', 'hype')]","[('disappoint', 'compound', 'hype'), ('hype', 'ROOT', 'hype')]",{}
10.0,This movie is awesome.,carranzaivan-17442,"Oct 7, 2024",,movi awesom,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi awesom', 'ROOT', 'awesom')]","[('movi', 'compound', 'awesom'), ('awesom', 'ROOT', 'awesom')]",{}
10.0,Pure art.,el-tito-kenoshez,"Oct 19, 2023",,pure art,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('pure art', 'ROOT', 'art')]","[('pure', 'amod', 'art'), ('art', 'ROOT', 'art')]",{}
10.0,Big Film that left a Big Impact on Me!,Clank_Zoka,"Jun 4, 2023",,big film left big impact,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('big film', 'nsubj', 'left'), ('big impact', 'dobj', 'left')]","[('big', 'amod', 'film'), ('film', 'nsubj', 'left'), ('left', 'ROOT', 'left'), ('big', 'amod', 'impact'), ('impact', 'dobj', 'left')]",{}
10.0,CINEMATIC MASTERPIECE,Teomatic,"Jun 6, 2023",,cinemat masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinemat masterpiec', 'ROOT', 'masterpiec')]","[('cinemat', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{}
9.0,"As Good As The Original, Maybe Better",chrischurilla,"Oct 16, 2023",,good origin mayb better,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('good origin mayb', 'ROOT', 'mayb')]","[('good', 'amod', 'origin'), ('origin', 'compound', 'mayb'), ('mayb', 'ROOT', 'mayb'), ('better', 'advmod', 'mayb')]",{}
9.0,Stunningly amazing sequel to a brilliant film that expands on the universe perfectly,ibbyrahimk,"Nov 19, 2024",,stunningli amaz sequel brilliant film expand univers perfectli,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('stunningli', 'nsubj', 'expand'), ('brilliant film', 'dobj', 'sequel'), ('univers', 'dobj', 'expand')]","[('stunningli', 'nsubj', 'expand'), ('amaz', 'advmod', 'stunningli'), ('sequel', 'appos', 'stunningli'), ('brilliant', 'amod', 'film'), ('film', 'dobj', 'sequel'), ('expand', 'ROOT', 'expand'), ('univers', 'dobj', 'expand'), ('perfectli', 'npadvmod', 'expand')]",{}
10.0,Miles Morales is the Spiderman we've always wanted!,nicolasroop,"Jun 2, 2023",,mile moral spiderman weve alway want,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('mile moral spiderman', 'nsubj', 'want'), ('we', 'nsubj', 've')]","[('mile', 'nmod', 'spiderman'), ('moral', 'amod', 'spiderman'), ('spiderman', 'nsubj', 'want'), ('we', 'nsubj', 've'), ('ve', 'aux', 'want'), ('alway', 'advmod', 'want'), ('want', 'ROOT', 'want')]",{}
7.0,"Awesome graphics, good story, too much movement",erikruiz-69235,"Jul 7, 2023",,awesom graphic good stori much movement,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('awesom graphic good stori much movement', 'ROOT', 'movement')]","[('awesom', 'nmod', 'stori'), ('graphic', 'amod', 'stori'), ('good', 'amod', 'stori'), ('stori', 'nmod', 'movement'), ('much', 'amod', 'movement'), ('movement', 'ROOT', 'movement')]",{'PERSON': 1}
3.0,90% of this film had nothing to do with the actual plot,autumnjoiner,"Jun 3, 2023",,film noth actual plot,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('film noth actual plot', 'ROOT', 'plot')]","[('film', 'nmod', 'noth'), ('noth', 'nmod', 'plot'), ('actual', 'amod', 'plot'), ('plot', 'ROOT', 'plot')]",{}
10.0,Across The Spider-Verse is Something Else!,Johnny-the-Film-Sentinel-2187,"Jun 1, 2023",,across spidervers someth el,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spidervers', 'pobj', 'across')]","[('across', 'prep', 'el'), ('spidervers', 'pobj', 'across'), ('someth', 'compound', 'el'), ('el', 'ROOT', 'el')]",{'GPE': 1}
10.0,It's Gonna Give People Some Strong Thoughts!,Johnny-the-Film-Sentinel-2187,"Jun 1, 2023",,gonna give peopl strong thought,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('peopl', 'dative', 'give'), ('strong thought', 'dobj', 'give')]","[('gon', 'ROOT', 'gon'), ('na', 'aux', 'give'), ('give', 'xcomp', 'gon'), ('peopl', 'dative', 'give'), ('strong', 'amod', 'thought'), ('thought', 'dobj', 'give')]",{}
8.0,Worth every minute of that five year wait,Mr-Fusion,"Jun 4, 2023",,worth everi minut five year wait,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('worth', 'advcl', 'wait'), ('everi', 'amod', 'minut'), ('minut', 'npadvmod', 'worth'), ('five', 'nummod', 'year'), ('year', 'compound', 'wait'), ('wait', 'ROOT', 'wait')]","{'PERSON': 1, 'DATE': 1}"
10.0,This movie changed my life!,georgeechambers,"Sep 8, 2023",,movi chang life,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi chang life', 'ROOT', 'life')]","[('movi', 'compound', 'life'), ('chang', 'compound', 'life'), ('life', 'ROOT', 'life')]",{'PERSON': 1}
9.0,Very nearly a masterpiece,cardsrock,"Jun 7, 2023",,nearli masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nearli masterpiec', 'ROOT', 'masterpiec')]","[('nearli', 'amod', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{}
10.0,"Spider-Man: Across the Spider-Verse (2023, Joaquim Dos Santos, Kemp Powers & Justin K. Thompson) Stunning, heartfelt, eye popping continuation of Miles Morales' Spidey story",hoernkeem,"Aug 18, 2023",,spiderman across spidervers joaquim do santo kemp power justin k thompson stun heartfelt eye pop continu mile moral spidey stori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spiderman', 'nsubj', 'do'), ('spidervers joaquim', 'pobj', 'across'), ('kemp power justin k thompson stun heartfelt eye pop continu mile', 'appos', 'santo')]","[('spiderman', 'nsubj', 'do'), ('across', 'prep', 'spiderman'), ('spidervers', 'compound', 'joaquim'), ('joaquim', 'pobj', 'across'), ('do', 'ROOT', 'do'), ('santo', 'det', 'stori'), ('kemp', 'compound', 'thompson'), ('power', 'compound', 'thompson'), ('justin', 'compound', 'thompson'), ('k', 'compound', 'thompson'), ('thompson', 'compound', 'continu'), ('stun', 'compound', 'heartfelt'), ('heartfelt', 'compound', 'continu'), ('eye', 'compound', 'pop'), ('pop', 'compound', 'continu'), ('continu', 'compound', 'mile'), ('mile', 'appos', 'santo'), ('moral', 'amod', 'stori'), ('spidey', 'compound', 'stori'), ('stori', 'dobj', 'do')]","{'ORG': 1, 'PERSON': 2}"
6.0,Mediocre YA borefest,Evrnyldrm,"Jun 17, 2023",,mediocr ya borefest,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('ya', 'dobj', 'mediocr')]","[('mediocr', 'ROOT', 'mediocr'), ('ya', 'dobj', 'mediocr'), ('borefest', 'advmod', 'mediocr')]",{}
10.0,An absolute visual and narrative triumph.,anyanimeotoho,"Aug 17, 2023",,absolut visual narr triumph,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('absolut', 'ROOT', 'absolut'), ('visual narr triumph', 'dobj', 'absolut')]","[('absolut', 'ROOT', 'absolut'), ('visual', 'amod', 'triumph'), ('narr', 'amod', 'triumph'), ('triumph', 'dobj', 'absolut')]",{'PERSON': 1}
6.0,Perfect writing and setup for an epic conclusion but super jarring and distorted animation at times,unununbelievabledeals,"Jun 7, 2023",,perfect write setup epic conclus super jar distort anim time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('perfect write setup', 'ROOT', 'setup'), ('epic conclus super jar distort anim time', 'appos', 'setup')]","[('perfect', 'amod', 'setup'), ('write', 'compound', 'setup'), ('setup', 'ROOT', 'setup'), ('epic', 'amod', 'conclus'), ('conclus', 'amod', 'time'), ('super', 'amod', 'jar'), ('jar', 'compound', 'anim'), ('distort', 'compound', 'anim'), ('anim', 'compound', 'time'), ('time', 'appos', 'setup')]",{}
2.0,"Long, slow, with a cliffhanger.",ckazmiruk-85477,"Jun 4, 2023",,long slow cliffhang,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('long slow cliffhang', 'ROOT', 'cliffhang')]","[('long', 'advmod', 'slow'), ('slow', 'amod', 'cliffhang'), ('cliffhang', 'ROOT', 'cliffhang')]",{}
10.0,His name is Miles Davis,ThunderKing6,"Sep 17, 2023",,name mile davi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('name', 'compound', 'mile'), ('mile', 'npadvmod', 'davi'), ('davi', 'ROOT', 'davi')]",{'QUANTITY': 1}
10.0,One of the best Superhero films of all time,atleverton,"Aug 6, 2023",,one best superhero film time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best superhero film time', 'ROOT', 'time')]","[('one', 'nummod', 'time'), ('best', 'amod', 'time'), ('superhero', 'compound', 'film'), ('film', 'compound', 'time'), ('time', 'ROOT', 'time')]",{'CARDINAL': 1}
9.0,"How to Make an Amazing ""Transitional Film"": Here's How, Definitely Watch It in Theaters",olcare,"Jun 16, 2023",,make amaz transit film here definit watch theater,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('transit film', 'nsubj', 'watch'), ('definit', 'nsubj', 'watch'), ('theater', 'dobj', 'watch')]","[('make', 'ROOT', 'make'), ('amaz', 'prt', 'make'), ('transit', 'compound', 'film'), ('film', 'nsubj', 'watch'), ('here', 'advmod', 'film'), ('definit', 'nsubj', 'watch'), ('watch', 'ccomp', 'make'), ('theater', 'dobj', 'watch')]",{}
9.0,Unbelieveable,DanTheMan2150AD,"Jun 3, 2023",,unbeliev,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('unbeliev', 'ROOT', 'unbeliev')]",{}
10.0,Damn,Felix1235,"Jul 31, 2023",,damn,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('damn', 'ROOT', 'damn')]",{}
10.0,It's wonderful movie 😍,aalahmari-03829,"Aug 21, 2023",,wonder movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi', 'dobj', 'wonder')]","[('wonder', 'ROOT', 'wonder'), ('movi', 'dobj', 'wonder')]",{}
,Spidermid,shendillapashtica,"Jun 8, 2023",,spidermid,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spidermid', 'ROOT', 'spidermid')]","[('spidermid', 'ROOT', 'spidermid')]",{}
6.0,Second Installment goes overboard with what worked in the 1st,dennesey,"Jun 11, 2023",,second instal goe overboard work st,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('second instal goe', 'nsubj', 'work')]","[('second', 'amod', 'goe'), ('instal', 'amod', 'goe'), ('goe', 'nsubj', 'work'), ('overboard', 'advmod', 'goe'), ('work', 'compound', 'st'), ('st', 'ROOT', 'st')]",{'ORDINAL': 1}
10.0,A cinematic tribute,nayefseelawi-35195,"Aug 28, 2023",,cinemat tribut,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('cinemat', 'compound', 'tribut'), ('tribut', 'ROOT', 'tribut')]",{}
